Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolQC,Fence,MiscVal,SaleCondition,Age,Re_Age,TotalFullBath,TotalHalfBath,SeasonSold,Artery,Feedr,PosA,PosN,RRAe,RRAn,RRNe,RRNn,LogSalePrice
811,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,HdBoard,TA,CBlock,TA,TA,No,1040,Fa,Y,1309,Gd,5,Typ,Fa,Attchd,2,Y,265,0,0,1,GdPrv,0,Normal,32,7,2,1,Winter,0,0,0,0,0,0,0,0,12.106252310247962
812,RM,9359.5,4438,Pave,Reg,Lvl,Inside,Gtl,CollgCr,TwnhsE,1Story,6,VinylSd,Gd,PConc,Gd,TA,Gd,848,Ex,Y,848,Gd,4,Typ,Gd,Attchd,2,Y,140,0,0,0,None,0,Normal,4,4,2,0,Summer,0,0,0,0,0,0,0,0,11.881034786534624
813,C (all),66.0,8712,Grvl,Reg,Bnk,Inside,Mod,IDOTRR,1Fam,1Story,5,Wd Sdng,Fa,CBlock,TA,TA,Av,540,TA,N,1044,Fa,4,Typ,None,Basment,2,N,0,0,0,0,None,54,Alloca,58,58,1,0,Summer,0,0,0,0,0,0,0,0,10.932981961904135
814,RL,75.0,9750,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,MetalSd,TA,CBlock,TA,TA,No,1442,Gd,Y,1442,TA,7,Typ,None,Attchd,1,Y,0,0,0,0,None,500,Normal,49,49,1,1,Spring,0,0,0,0,0,0,0,0,11.969717200243734
815,RL,45.0,8248,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,5,Stucco,TA,BrkTil,TA,TA,No,686,Gd,Y,1250,Fa,7,Typ,None,Detchd,1,N,207,0,0,0,None,0,Normal,88,56,1,2,Summer,0,0,0,0,0,0,0,0,11.661345470088502
816,RL,48.0,12137,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,7,VinylSd,TA,PConc,Gd,TA,No,1649,Ex,Y,1661,Gd,6,Typ,None,Attchd,2,Y,0,34,0,0,None,0,Normal,12,12,2,0,Spring,0,0,0,0,0,0,0,0,12.323411137947407
817,RL,84.7086093556685,11425,Pave,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,BrkFace,TA,CBlock,TA,TA,No,1008,Gd,Y,1008,TA,4,Typ,Gd,Attchd,1,Y,0,0,0,0,None,0,Normal,52,52,1,0,Summer,0,0,0,0,0,0,0,0,11.827736204810263
818,RL,9945.0,13265,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,1Fam,1Story,8,CemntBd,Gd,PConc,Gd,TA,No,1568,Ex,Y,1689,Gd,7,Typ,Gd,Attchd,3,Y,150,59,0,0,None,0,Normal,6,6,3,0,Summer,0,0,0,0,0,0,0,0,12.509874099861838
819,RL,80.0,8816,Pave,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,SLvl,6,HdBoard,TA,CBlock,TA,TA,Av,1010,Gd,Y,1052,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,MnPrv,0,Normal,39,39,2,0,Summer,0,0,0,0,0,0,0,0,11.951180395901384
820,RL,44.0,6371,Pave,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,VinylSd,Gd,PConc,Gd,TA,Mn,1358,Ex,Y,1358,Gd,6,Typ,Gd,Attchd,2,Y,192,35,0,0,None,0,Partial,1,0,3,0,Summer,0,0,0,0,0,0,0,0,12.319401330837177
821,RL,72.0,7226,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,798,Ex,Y,1640,Gd,6,Typ,None,Attchd,2,Y,0,45,0,0,None,0,Normal,5,5,2,1,Summer,0,0,0,0,0,0,0,0,12.117241431823558
822,RM,60.0,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,2fmCon,1Story,4,MetalSd,Fa,CBlock,Fa,TA,No,936,TA,N,936,TA,4,NonTyp,None,Detchd,2,Y,0,32,0,0,None,0,Normal,56,56,1,0,Winter,0,0,0,0,0,0,0,0,11.440354772135393
823,RL,10237.0,12394,Pave,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,Gd,847,Ex,Y,1733,Gd,7,Typ,Gd,BuiltIn,2,Y,100,48,0,0,None,0,Family,4,4,2,1,Fall,0,0,0,0,0,0,0,0,12.323855681186558
824,RL,60.0,9900,Pave,Reg,Lvl,Inside,Gtl,SWISU,1Fam,1.5Fin,6,VinylSd,TA,BrkTil,TA,TA,No,778,TA,Y,1489,TA,7,Typ,Gd,Detchd,1,Y,335,0,0,0,GdWo,0,Normal,69,59,2,0,Summer,0,0,0,0,0,0,0,0,11.845819880243557
825,FV,81.0,11216,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,Gd,No,1489,Ex,Y,1489,Gd,7,Typ,Gd,Attchd,2,Y,0,140,0,0,None,0,Partial,0,0,2,0,Summer,0,0,0,0,0,0,0,0,12.3570755190667
826,RL,114.0,14803,Pave,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,10,CemntBd,Ex,PConc,Ex,TA,Av,2078,Ex,Y,2084,Ex,7,Typ,Gd,Attchd,3,Y,188,45,0,0,None,0,Partial,1,0,3,0,Summer,0,0,0,1,0,0,0,0,12.86099861326992
827,RM,50.0,6130,Pave,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Unf,5,MetalSd,TA,BrkTil,TA,TA,No,784,Gd,Y,784,Gd,5,Typ,None,None,0,Y,0,0,0,0,None,0,Normal,84,58,2,0,Spring,0,0,0,0,0,0,0,0,11.603679828238693
828,RL,65.0,8529,Pave,IR1,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,No,1454,Ex,Y,1434,Gd,6,Typ,TA,Attchd,2,Y,290,39,0,0,None,0,Normal,8,8,2,0,Spring,0,0,0,0,0,0,0,0,12.14950229404178
829,RL,15593.0,28698,Pave,IR2,Low,CulDSac,Sev,ClearCr,1Fam,2Story,5,Plywood,TA,PConc,TA,Gd,Gd,1013,TA,Y,2126,TA,7,NonTyp,None,Attchd,2,Y,486,0,225,0,None,0,Abnorml,42,42,2,2,Summer,0,0,0,0,0,0,0,0,12.128111104060462
830,FV,24.0,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,7,MetalSd,Gd,PConc,Gd,TA,No,600,Ex,Y,1223,Gd,4,Typ,None,Detchd,2,Y,0,166,0,0,None,0,Normal,1,1,2,1,Summer,0,0,0,0,0,0,0,0,11.900905258737373
831,RL,80.0,11900,Pave,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,HdBoard,TA,CBlock,TA,TA,No,1392,TA,Y,1392,TA,6,Typ,Gd,Attchd,2,Y,0,0,192,0,None,0,Normal,51,51,2,1,Summer,0,0,0,0,0,0,0,0,12.01974306733868
832,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,7,MetalSd,TA,PConc,Gd,TA,No,600,Ex,Y,1200,Gd,4,Typ,None,Detchd,2,Y,0,166,0,0,None,0,Normal,1,1,2,1,Summer,0,0,0,0,0,0,0,0,11.925035115797062
833,RL,44.0,9548,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,941,Ex,Y,1829,Gd,7,Typ,TA,Attchd,2,Y,192,39,0,0,None,0,Normal,7,7,3,1,Winter,0,0,0,0,0,0,0,0,12.375815420117268
834,RL,100.0,10004,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,HdBoard,TA,CBlock,TA,TA,No,1516,TA,Y,1516,TA,6,Typ,None,Attchd,2,Y,0,0,152,0,None,0,Normal,45,45,1,1,Winter,0,0,0,0,0,0,0,0,12.025749091398891
835,RL,75.0,7875,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,VinylSd,TA,CBlock,TA,TA,No,1144,Gd,Y,1144,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,GdWo,0,Normal,47,47,2,0,Fall,0,0,0,0,0,0,0,0,11.8490404949436
836,RL,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,4,VinylSd,TA,CBlock,Gd,TA,No,1067,TA,Y,1067,Gd,4,NonTyp,None,Attchd,2,Y,290,0,0,0,None,0,Normal,60,15,2,0,Winter,0,0,0,0,0,0,0,0,11.759785542901755
837,RM,90.0,8100,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,VinylSd,TA,BrkTil,TA,TA,No,1559,Gd,Y,1559,TA,5,NonTyp,None,Detchd,2,Y,0,116,0,0,GdWo,0,Normal,59,34,2,0,Summer,0,0,0,0,0,0,0,0,11.941455846009388
838,RM,21.0,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,6,HdBoard,TA,CBlock,TA,TA,No,483,TA,Y,987,TA,5,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,35,35,2,1,Fall,0,0,0,0,0,0,0,0,11.512925464970229
839,RL,75.0,9525,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,5,VinylSd,TA,PConc,Gd,TA,No,1099,Ex,Y,1099,Gd,6,Typ,None,Attchd,1,Y,278,0,0,0,None,0,Normal,13,2,1,1,Summer,0,0,0,0,0,0,0,0,11.877568578558138
840,RL,70.0,11767,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,5,MetalSd,TA,CBlock,TA,TA,No,768,Ex,Y,1200,TA,6,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,62,13,1,0,Spring,0,0,0,0,0,0,0,0,11.779128505744886
841,RH,7804.0,12155,Pave,IR1,Lvl,Inside,Gtl,SWISU,1Fam,2Story,6,Wd Sdng,TA,BrkTil,TA,TA,No,672,TA,N,1482,Fa,7,Typ,None,Detchd,1,N,0,0,0,0,None,0,Normal,83,58,2,0,Spring,0,0,0,0,0,0,0,0,11.84939770159144
842,RM,60.0,10440,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,5,MetalSd,TA,PConc,TA,TA,No,650,Gd,Y,1539,Gd,8,Typ,Po,Detchd,2,N,70,78,0,0,None,0,Normal,104,6,2,0,Summer,0,0,0,0,0,0,0,0,11.967180737247824
843,RL,82.0,9020,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,6,HdBoard,TA,CBlock,TA,TA,Gd,1127,TA,Y,1165,TA,6,Typ,None,Attchd,2,Y,0,129,0,0,GdPrv,0,Normal,42,42,2,1,Spring,0,0,0,0,0,0,0,0,12.071969661006694
844,RL,80.0,8000,Pave,Reg,Lvl,Corner,Gtl,NAmes,Duplex,1Story,5,BrkFace,TA,CBlock,TA,TA,No,1800,Ex,N,1800,TA,10,Typ,None,None,0,Y,0,0,0,0,None,0,Normal,46,46,2,0,Summer,1,0,0,0,0,0,0,0,11.856515169360305
845,RM,100.0,12665,Pave,IR1,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,Wd Sdng,TA,BrkTil,TA,TA,Mn,876,Gd,Y,1416,TA,7,Typ,Gd,Detchd,3,Y,418,0,0,0,None,0,Normal,93,58,1,1,Summer,1,0,0,0,0,0,0,0,11.94405831982697
846,RL,8873.0,16647,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,1Fam,SFoyer,5,HdBoard,TA,CBlock,Gd,TA,Gd,1390,TA,Y,1701,TA,6,NonTyp,TA,Basment,2,Y,0,0,0,0,None,0,Normal,32,26,3,0,Winter,0,0,0,0,1,0,0,0,12.049418835484797
847,RL,75.0,9317,Pave,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,7,HdBoard,Gd,PConc,Gd,TA,No,740,Ex,Y,1775,Gd,7,Typ,TA,Attchd,2,Y,234,72,0,0,None,0,Normal,16,16,3,1,Summer,0,0,0,0,0,0,0,0,12.269047444691562
848,RL,36.0,15523,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,Av,864,Ex,Y,864,TA,5,Typ,Fa,Attchd,1,Y,0,0,0,0,None,0,Normal,37,37,2,0,Summer,0,0,0,0,0,0,0,0,11.801856756822442
849,RL,75.0,45600,Pave,IR2,Bnk,Inside,Gtl,ClearCr,1Fam,1.5Fin,6,Wd Sdng,TA,BrkTil,TA,TA,No,907,TA,Y,2358,TA,10,Typ,Gd,Detchd,2,Y,486,40,175,0,None,0,Normal,100,11,3,0,Fall,0,0,0,0,0,0,0,0,12.388394202324129
850,RL,80.0,9600,Pave,Reg,Lvl,FR2,Gtl,Veenker,1Fam,SLvl,6,Plywood,Gd,CBlock,TA,TA,No,528,Ex,Y,1855,TA,7,Typ,TA,Attchd,2,Y,113,100,0,0,None,0,Normal,31,13,2,1,Summer,0,1,0,0,0,0,0,0,12.138863895836725
851,RM,36.0,4435,Pave,Reg,Lvl,Inside,Gtl,CollgCr,TwnhsE,1Story,6,VinylSd,Gd,PConc,Gd,TA,Av,848,Ex,Y,848,Gd,3,Typ,None,Attchd,2,Y,140,0,0,0,None,0,Normal,4,4,2,0,Fall,0,0,0,0,0,0,0,0,11.786762130599957
852,RL,44.00558021668879,3196,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,8,VinylSd,Gd,PConc,Gd,TA,Gd,1273,Ex,Y,1456,Gd,7,Typ,TA,Attchd,2,Y,143,20,0,0,None,0,Normal,3,3,2,0,Spring,0,0,0,0,0,0,0,0,12.2783933071098
853,RL,53.0,7128,Pave,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2.5Unf,7,MetalSd,TA,CBlock,TA,TA,No,918,Gd,Y,1646,TA,7,Typ,Gd,Detchd,1,Y,0,0,126,0,MnPrv,0,Normal,66,57,2,0,Summer,0,0,0,0,0,0,0,0,12.007621706806335
854,RL,88.2380286487982,12095,Pave,IR1,Lvl,Corner,Gtl,NAmes,1Fam,SLvl,6,MetalSd,TA,CBlock,TA,TA,Gd,1127,TA,Y,1445,TA,7,Typ,Fa,Attchd,2,Y,180,0,0,0,MnPrv,0,Normal,45,45,1,1,Summer,0,0,0,0,0,0,0,0,11.970350312009105
855,RL,102.0,17920,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Wd Sdng,TA,CBlock,TA,TA,Mn,1763,TA,Y,1779,TA,6,Typ,Gd,Attchd,2,Y,0,418,312,0,None,0,Abnorml,51,32,2,1,Summer,0,0,0,0,0,0,0,0,12.043553716032399
856,RL,8873.0,6897,Pave,IR1,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,No,1040,Ex,Y,1040,TA,6,Typ,None,Detchd,1,Y,0,104,0,0,None,0,Normal,48,0,2,1,Spring,0,0,0,0,0,0,0,0,11.751942365440728
857,RL,9359.5,10970,Pave,IR1,Low,Inside,Mod,CollgCr,1Fam,SLvl,6,Plywood,TA,CBlock,Gd,Gd,Gd,940,TA,Y,1026,TA,5,Typ,None,Detchd,2,Y,0,0,0,0,MnPrv,0,Normal,30,30,2,0,Fall,0,0,0,0,0,0,0,0,11.898187865760873
858,RL,65.0,8125,Pave,Reg,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,HdBoard,TA,PConc,Gd,TA,No,702,Gd,Y,1481,TA,6,Typ,TA,Attchd,2,Y,0,36,0,0,None,0,Normal,15,14,2,1,Spring,0,0,0,0,0,0,0,0,12.066810578196666
859,RL,80.0,10400,Pave,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,HdBoard,TA,CBlock,Gd,TA,No,1090,TA,Y,1370,TA,6,Typ,TA,Attchd,2,Y,0,0,0,0,MnPrv,0,Family,33,33,2,0,Summer,0,0,0,0,0,0,0,0,11.931635799828413
860,RL,10625.0,11029,Pave,IR1,Lvl,Corner,Gtl,NWAmes,1Fam,2Story,6,HdBoard,TA,CBlock,TA,TA,Mn,1054,TA,Y,2654,Gd,9,Typ,Gd,Attchd,2,Y,0,65,222,0,None,0,Normal,38,22,3,1,Summer,0,0,1,0,0,0,0,0,12.429216196844383
861,RL,55.0,7642,Pave,Reg,Lvl,Corner,Gtl,Crawfor,1Fam,1.5Fin,7,Wd Sdng,Gd,BrkTil,TA,TA,No,912,Gd,Y,1426,Gd,7,Typ,Gd,Detchd,1,Y,0,240,0,0,GdPrv,0,Normal,89,9,1,1,Summer,0,0,0,0,0,0,0,0,12.154516158615772
862,RL,75.0,11625,Pave,Reg,Lvl,Inside,Gtl,Sawyer,2fmCon,1Story,5,Plywood,TA,PConc,TA,TA,Mn,1039,Ex,Y,1039,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,None,0,Normal,45,45,2,1,Spring,0,0,0,0,0,0,0,0,11.786762130599957
863,RL,81.0,9672,Pave,Reg,Lvl,Corner,Gtl,SawyerW,1Fam,1Story,6,HdBoard,TA,PConc,Gd,TA,No,1040,TA,Y,1097,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,GdPrv,0,Normal,26,25,2,0,Spring,0,0,0,0,0,0,0,0,11.931635799828413
864,RL,70.0,7931,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,BrkFace,TA,CBlock,TA,TA,No,1148,TA,Y,1148,TA,6,Typ,None,Attchd,1,Y,0,0,0,0,GdPrv,0,Normal,50,50,2,0,Summer,0,0,0,0,0,0,0,0,11.794337924408413
865,FV,72.0,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,VinylSd,Gd,PConc,Ex,TA,No,1372,Ex,Y,1372,Gd,6,Typ,None,Attchd,2,Y,0,140,0,0,None,0,Partial,1,0,2,0,Spring,0,0,0,0,0,0,0,0,12.431533509799543
866,RL,70.61727113309834,8750,Pave,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1002,TA,Y,1002,TA,5,Typ,None,Detchd,2,Y,0,0,0,0,MnPrv,0,Normal,39,39,2,0,Summer,0,0,0,0,0,0,0,0,11.908340237224891
867,RL,67.0,10656,Pave,IR1,HLS,Inside,Gtl,Timber,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,TA,Av,1638,Ex,Y,1646,Gd,6,Typ,Gd,Attchd,3,Y,192,80,0,0,None,0,Partial,1,0,2,0,Fall,0,0,0,0,0,0,0,0,12.424806488355683
868,RL,85.0,6970,Pave,Reg,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,4,VinylSd,TA,CBlock,TA,TA,No,1040,TA,Y,1120,Fa,5,Typ,None,Attchd,2,Y,168,0,0,0,None,400,Normal,46,46,2,1,Spring,0,1,0,0,0,0,0,0,11.76756768334381
869,RL,10237.0,14762,Pave,IR2,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,5,Plywood,TA,Slab,None,None,None,0,Gd,Y,2320,TA,7,Typ,TA,Attchd,2,N,120,144,0,0,None,0,Normal,58,56,2,0,Spring,0,1,0,0,0,0,0,0,12.037653993905211
870,RL,80.0,9938,Pave,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,7,MetalSd,Gd,PConc,Gd,TA,No,1050,Ex,Y,1949,Gd,8,Typ,TA,Attchd,2,Y,156,90,0,0,GdPrv,0,Normal,17,16,3,1,Summer,0,0,0,0,0,0,0,0,12.371587084007746
871,RL,60.0,6600,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,894,Gd,N,894,TA,5,Typ,None,Detchd,1,Y,0,0,0,0,None,0,Normal,47,47,1,0,Summer,0,0,0,1,0,0,0,0,11.603679828238693
872,RL,70.0,8750,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,VinylSd,TA,PConc,Gd,TA,No,804,Ex,Y,1682,Gd,7,Typ,None,Attchd,2,Y,0,77,0,0,None,0,Normal,12,12,2,1,Summer,0,0,0,0,0,0,0,0,12.20856952572876
873,RL,74.0,8892,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,WdShing,Gd,Stone,TA,TA,Av,105,Gd,Y,910,Gd,5,Typ,None,Attchd,2,Y,196,0,0,0,GdWo,0,Normal,55,12,1,0,Fall,0,0,0,0,0,0,0,0,11.661345470088502
874,RL,60.0,12144,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,HdBoard,Gd,CBlock,TA,TA,No,832,Gd,Y,1268,TA,6,Typ,Gd,Attchd,1,Y,0,28,0,0,None,0,Normal,60,59,1,0,Fall,0,0,0,0,0,0,0,0,11.79810440720389
875,RM,52.0,5720,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,Wd Sdng,TA,CBlock,TA,TA,No,676,Ex,Y,1131,TA,5,Typ,None,Detchd,1,Y,26,0,0,0,None,0,Abnorml,68,59,1,1,Summer,1,0,0,0,0,0,0,0,11.104957226643945
876,FV,75.0,9000,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,CemntBd,Gd,PConc,Gd,TA,Av,1184,Ex,Y,2610,Ex,11,Typ,Gd,BuiltIn,2,Y,208,364,0,0,None,0,Partial,0,0,2,1,Summer,0,0,0,0,0,0,0,0,12.623061104072981
877,RL,94.0,25286,Pave,Reg,HLS,Inside,Mod,Mitchel,1Fam,1Story,4,HdBoard,TA,PConc,TA,TA,Gd,1064,Gd,Y,1040,TA,5,Typ,None,Attchd,2,Y,0,0,0,0,None,0,Normal,44,44,2,0,Winter,0,0,0,0,0,0,0,0,11.792449349720545
878,RL,74.0,8834,Pave,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,9,VinylSd,Gd,PConc,Ex,TA,No,1462,Ex,Y,2224,Ex,10,Typ,Gd,Attchd,3,Y,184,0,0,0,None,0,Normal,5,4,3,1,Summer,0,0,0,0,0,0,0,0,12.765688433465597
879,RL,88.0,11782,Pave,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,SFoyer,5,HdBoard,TA,CBlock,TA,TA,Av,1109,TA,Y,1155,Gd,6,NonTyp,None,Detchd,2,Y,192,0,0,0,MnPrv,400,Normal,49,15,2,0,Summer,0,0,0,0,0,0,0,0,11.904967552746252
880,RL,9359.5,7000,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,5,VinylSd,Gd,CBlock,TA,TA,No,864,Ex,Y,864,TA,6,Typ,None,Attchd,1,Y,0,0,0,0,GdWo,0,Normal,31,4,2,0,Summer,0,0,0,0,0,0,0,0,11.824079893607152
881,RL,60.0,7024,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,VinylSd,TA,PConc,Ex,Gd,No,1090,Gd,Y,1090,TA,5,Typ,None,Attchd,2,Y,0,49,0,0,None,0,Normal,2,1,2,1,Summer,0,0,0,0,0,0,0,0,11.964001084330445
882,RL,44.0,13758,Pave,IR1,Lvl,CulDSac,Gtl,Timber,1Fam,1.5Fin,7,HdBoard,Gd,CBlock,Gd,TA,Mn,1156,Ex,Y,1717,Gd,7,Typ,TA,Attchd,2,Y,168,36,0,0,None,0,Normal,17,16,2,1,Spring,0,0,0,0,0,0,0,0,12.141534124392603
883,RL,10237.0,9636,Pave,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,VinylSd,TA,PConc,Gd,TA,No,808,Gd,Y,1593,TA,7,Typ,TA,BuiltIn,2,Y,342,40,0,0,MnPrv,0,Normal,17,16,2,1,Winter,0,0,0,0,0,0,0,0,12.089538829274222
884,RL,60.0,6204,Pave,Reg,Bnk,Inside,Gtl,SWISU,1Fam,2.5Fin,4,Wd Sdng,Gd,PConc,TA,Fa,No,795,TA,N,2230,TA,10,Typ,None,Detchd,1,Y,0,188,0,0,None,0,Normal,94,56,2,0,Spring,0,0,0,0,0,0,0,0,11.682668239557323
885,RL,65.0,7150,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,No,892,TA,Y,892,TA,5,Typ,None,Attchd,1,Y,0,0,0,0,GdWo,0,Normal,42,42,1,0,Summer,0,0,0,0,0,0,0,0,11.512925464970229
886,FV,50.0,5119,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,TwnhsE,1Story,9,MetalSd,Gd,PConc,Ex,TA,Av,1698,Ex,Y,1709,Gd,5,Typ,TA,Attchd,2,Y,97,65,0,0,None,0,Abnorml,9,8,3,0,Winter,0,0,0,0,0,0,0,0,12.703509032177148
887,RL,70.0,8393,Pave,Reg,Lvl,Corner,Gtl,NAmes,Duplex,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1626,Ex,Y,1712,TA,8,Typ,None,Attchd,2,Y,272,54,0,0,None,0,Family,47,1,2,0,Summer,0,0,0,0,0,0,0,0,11.884489021402711
888,RL,59.0,16466,Pave,IR1,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,5,MetalSd,TA,PConc,TA,TA,No,816,TA,Y,1393,TA,8,Typ,None,Attchd,1,Y,121,0,265,0,None,0,Normal,53,53,1,1,Spring,0,0,0,0,0,0,0,0,11.816726919301892
889,RL,95.0,15865,Pave,IR1,Lvl,Inside,Mod,NAmes,1Fam,1Story,8,Wd Sdng,Gd,PConc,TA,Gd,Gd,2217,Ex,Y,2217,Gd,8,Typ,TA,Attchd,2,Y,81,207,224,0,None,0,Normal,37,37,3,0,Fall,0,0,0,0,0,0,0,0,12.498742259492994
890,RL,128.0,12160,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,Wd Sdng,TA,CBlock,TA,TA,No,1505,Ex,Y,1505,TA,6,Typ,TA,Attchd,2,Y,0,0,0,0,None,0,Normal,56,56,2,0,Winter,0,1,0,0,0,0,0,0,11.915051671812877
891,RL,60.0,8064,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1.5Fin,5,MetalSd,TA,CBlock,TA,TA,Mn,672,Ex,Y,924,TA,6,Typ,Po,Detchd,2,Y,0,0,0,0,MnPrv,2000,Normal,58,1,1,0,Summer,1,0,0,0,0,0,0,0,11.719126295554126
892,RL,70.0,11184,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,2Story,6,HdBoard,TA,CBlock,TA,TA,No,918,Gd,Y,1683,TA,7,Typ,TA,Attchd,2,Y,243,0,0,0,None,0,Normal,31,31,2,1,Summer,0,0,0,0,0,0,0,0,12.058152515453552
893,RL,70.0,8414,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,6,HdBoard,TA,CBlock,TA,TA,No,1059,TA,Y,1068,TA,6,Typ,None,Attchd,1,Y,192,0,0,0,MnPrv,0,Normal,43,3,1,1,Winter,0,0,0,0,0,0,0,0,11.947949375319936
894,RL,8873.0,13284,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Wd Sdng,TA,PConc,Gd,TA,Mn,1383,TA,Y,1383,TA,6,Typ,Gd,Attchd,1,Y,511,116,0,0,GdPrv,0,Normal,54,54,2,0,Summer,0,0,0,1,0,0,0,0,12.013700752882718
